rating,look,smell,taste,feel,overall,review,date,id,name
4.0,4.0,4.0,4.0,4.0,4.0,"This beer has been around for some time, first brewed by the Rutland brewery, then by Morland and now by Greene King subsequentely resulting in a slight change of flavour. The recipe has changed somewhat over the years, originally a 5% brew, then dropped to 4.9% to counter new UK excise duty legislation and now widely available bottled as a 4.7% offering from the present brewer. The beer is made using the distinctive bramling cross hops and pours a nice orange copper with a generous creamy head which is quite impressive. The smell is very pleasant toffee with a buttery, grassy hop. The taste exhibits hints of caramel,faint apple and a long hoppy bitter finish culminating in an almost pungent after taste reminiscent of cough syrup I had as a child. A good,pleasant interesting ale which is certainly worth another try and I can imagine in it's day this ale would have been outstanding. I just think however, it lacks the balance of other ales brewed by the same brewery.",2009-11-16,1902,Ruddles County
4.03,4.5,4.0,4.0,4.0,4.0,"Poured from a clear English pint bottle ro a glass mug the color is a dark reddish copper, with good carbonation. The head is a nice 2 fingers off white and leaves some lace. The smell is a deep earthy hops and a grainy malt. The Taste follows well and is very good. A deep rich malt, semi sweet, backed by a nice bitter bite. The mouthfeel is good a nice body and ok carbonation. Drinks a lot like a strong ale. The drinkability is good, I with a fount it on cask. MK",2009-11-08,1902,Ruddles County
3.49,3.0,4.0,3.5,3.5,3.0,"Poured out with maybe an inch of light, cream head that leaves behind a small amount of lacing. Its a light brown color (which you can tell from the bottle, as its a clear bottle). Aroma wise, I mostly get the malt, with some woodiness and hoppiness. It tastes pretty much the same as how it smells.  Overall, pretty good but I'm not generally a fan of this style so probably wouldn't have again. Definitely worth a try if English bitters are your thing though.",2009-11-05,1902,Ruddles County
3.06,4.0,3.0,3.0,3.0,3.0,"This is a very traditional interpretation of the style, pretty good if you favor an English Bitter, not so good if you prefer something less traditional. The beer pours a nice amber color, clear, with a smallish creamy head, a touch of lacing. The retention is there if you pour the bottle upside down to force feed the carbonation, because on its own, this beer is pretty flat. The nose and taste are very typical, old fashioned butterscotch toffee, caramel, roasted notes. There is a particularly drying element here with a slightly pungent, almost lemony, mid section and beyond. The aftertaste is the lingering pungence, minus the better parts of this beer. I'm just not sold on the style, and the acerbic stuff in this beer doesn't do it for me.",2009-10-30,1902,Ruddles County
3.5,3.5,3.5,3.5,3.5,3.5,"Pours a clear, red/amber color. 1/4 inch head of a white color. Good retention and slight lacing. Smells of pale hops, slight malt, yeast, and some grain. Fits the style of an English Bitter. Mouth feel is sharp and crisp with an average carbonation level. Tastes of pale hops, yeast, grain, and slight sweet malt. Overall, a rather average English Bitter - nothing really stands out.",2009-09-29,1902,Ruddles County
4.25,4.0,4.0,4.5,4.5,4.0,"L: Pours the same as it looks from the clear bottle - rusty orange red with a medium sized and medium bodied white colored head that laces the glass nicely on the way down. S: Smells of caramelized malts and slight hop aromas. A hint of fruitiness at the very end - that same sweetness many beers from this company have. T: A nice caramelized malt base with some more biscuity malts on top of a nice bitter hop flavor that rounds out the beer. M: Very smooth, somewhat sweet feeling, refreshing, perfect amount of carbonation. D: Very drinkable beer, this is another one I thoroughly enjoyed.",2009-08-31,1902,Ruddles County
3.91,4.5,3.5,4.0,4.0,4.0,"Bronze amber color with a soft foamy off white head. Good lacing through out. Rich malty and slight sweet grain up front. A hint of fruit in the mix that adds to the sensation on the taste buds. The mouthfeel is more enjoyable as it warms. Nice smooth as velvet taste in the finish. Balanced, filling and flavorful.",2009-08-28,1902,Ruddles County
4.13,4.0,3.5,4.5,4.5,4.0,"Poured from the 16oz can into a tasting glass. A: Rusty copper colored... Wonderfully fluffy white head, about 2 fingers worth... Nice lacing. S: Strangely I'm getting a little fresh apples.... a hint of malt and maybe some hops. T: The apples disappear.... and a wonderful malty goodness comes on.... then it balances with a fruity hops... but overall the malt rules nicely. M: Medium to full-bodied, creamy but not overly so.... well carbonated, not warming or astringent, just right D: Low ABV and great taste, but the mouthfeel makes this one a 2 drink limit for me....  One of my first English Bitters... bring more on....",2009-08-24,1902,Ruddles County
3.38,4.0,3.5,3.0,4.0,3.5,"Pours a deep bronze with a creamy off white head. Decent lacing. Fruity, sweet aromas are all over this with hints of peach and pineapple.  Good flavour with nice fruity notes and plenty of hop bitterness. The bitterness is a bit harsh and overpowers the malty sweetness which tries to push itself through. A decent attempt but not the best. Good solid mouthfeel with a crisp medium carbonation level. Refreshing yet substantial. On the whole a decent beer but the harshness of the flavour makes this a bit difficult to drink.",2009-08-21,1902,Ruddles County
3.5,3.5,3.5,3.5,3.5,3.5,"Copper coloured beer pours with generaous head. The nose has hints of grape and brown sugar. After a rather nondescript start there is a pleasant rather herbal hoppy bite followed by a warmer, sweeter hit with pleasant vanilla notes. It seems to improve as it warms and the vanilla flavour settles on the tongue. Widely available on cask here, this is always a safe bet.",2009-08-17,1902,Ruddles County
3.21,4.0,3.0,3.0,3.5,3.5,"500 mL can poured into a pint glass. Beautiful but moderate 1-finger head upon a slow pour. The beer underneath is orangeish-brown and slightly cloudy but still transparent. Tastes like a proper English bitter. The bitter malts are not over-pronounced but not downplayed either. Starts bitter with some sweetness on the tongue, and then finishes with an earthy bitterness as well. Some mild fruit flavors detected but hard to place--possibly citrus? Moderately carbonated. Smooth but with just enough bite to make it refreshing. Very drinkable beer!",2009-07-20,1902,Ruddles County
3.85,3.5,3.5,4.0,4.0,4.0,"This beer was clear and amber with a thin, fizzy beige cap of bubbles. The aroma was hoppy with notes of sulfur and grass, lemon, toasted malt. A little buttery. Bitterness was mild to moderate and the aramel sweetness was balanced nicely, having the same toasted, buttery character that was seen in the aroma. Hop flavour was more lemon and grass than sulfury. It finished with lingering bitterness as the malt faded. Moderate carbonation, medium/light bodied with a bit of dryness and a smooth, nearly coating, texture. Good stuff and an easy drinking bitter. Nothing spectacular here, but it's a solid beer.",2009-06-27,1902,Ruddles County
3.72,3.5,4.0,3.5,3.5,4.0,"Pours pale amber with thin off white head that does actually lace. Smell is mulch and candy apples with a bit of flower. Ginger cake malts with anise and leaf hops. Dry, tight finish. Medium feel.  Not a big fan of Greene King but I admit this is better than their average offering. A good, easy-drinking bitter.",2009-06-10,1902,Ruddles County
4.27,4.0,4.5,4.5,3.5,4.0,"This poured an orange amber color with a massive frothy coke float-like of a head. A few streams of light carbonation travels to the top. Aroma is of wood, apples, pear, tea and caramel. This is a very malty &amp; doughy beer. The hop flavor is more in the background and the bitterness is light. Sweet malt and brown sugar flavor dominates. The feel medium and smooth. This is very drinkable. The general flavor reminds me of old speckled hen except this is cleaner, not skunky and doesn't have that nasty harsh ass flavor to it. Very drinkable.",2009-04-16,1902,Ruddles County
3.7,3.5,3.5,4.0,3.5,3.5,"Presentation: 16.9oz clear bottle....again WHY clear? Appearance: Dark orange/amber brew with off white thick film Smell: Quite sweet, with dark caramel notes and a hint of diactyl; there's not a lot of depth here, but it's nice Taste: Mild toasty malt, light hops, and mild bitterness...this is a bit fruity as well Mouthfeel: Light Drinkability: Medium/high Conclusion: This is kind of muted and definitely past its prime (Friar Tuck has been horrible about keeping their English imports for a long time and not restocking lately); therefore, the flavors are kind of muted and muddled...still, not bad; I'd love to try a fresh sample.",2009-04-08,1902,Ruddles County
3.53,4.0,3.5,3.5,3.5,3.5,"Pours a light amber color with a one-finger head into my pint glass.  Aroma has a bit of skunk followed by bitterness from the hops in the nose. Just a bit of sweetness is apparent as well. Taste is slightly skunked and bitter upfront with a hint of sweetness. Certainly seems like a bitter. Mouthfeel is full of lingering bitterness and malt sweetness. Not much else. Feels a bit rough. A decent example that loses something from being in a clear bottle. Otherwise, mildly drinkable and you could session a few of these. If it came in cans, it would be even better.",2009-03-09,1902,Ruddles County
